date,close,high,low,open,volume
2019-05-31,15.883902549743652,15.883902549743652,15.651061355414363,15.661184012490763,30265240
2019-06-03,15.904154777526855,15.924401641284334,15.721929914236183,15.833288437270653,24070776
2019-06-04,15.802916526794434,15.91427503300695,15.792792324076727,15.88390396959028,28915316
2019-06-05,15.853531837463379,15.98513718267978,15.84340763641464,15.964890325318503,28207576
2019-06-06,15.732048988342285,15.762420049425144,15.681431068116298,15.732048988342285,29824812
2019-06-10,16.00538444519043,16.00538444519043,15.863653364280376,15.924395476775555,30667052
2019-06-11,16.076251983642578,16.157240966014008,16.005387203343712,16.035756720088685,42495944
2019-06-12,16.13698959350586,16.157237993926334,16.045877970558003,16.076249026452643,37033184
2019-06-13,16.00538444519043,16.106620269525003,15.985136044534645,16.076249213277414,23659764
2019-06-14,15.975014686584473,16.025632602863425,15.954767829020135,15.99526154414881,12656348
2019-06-17,15.93452262878418,15.985140555234874,15.813039914249815,15.883904702333483,24564512
2019-06-18,15.975014686584473,15.99526154414881,15.914272569155244,15.954767829020135,11561508
2019-06-19,16.349590301513672,16.3597145047343,16.187612318402824,16.19773652162345,87330036
2019-06-20,16.369836807250977,16.4002078715159,16.32934308472208,16.349589945986526,46327976
2019-06-21,16.369836807250977,16.440701594044796,16.359714148987,16.420454732780346,61374128
2019-06-24,16.440702438354492,16.501444570003738,16.3394665820968,16.3597149891376,66402988
2019-06-25,16.349590301513672,16.48119721969917,16.31921923658832,16.430579293069094,31764512
2019-06-26,16.268600463867188,16.319218387864744,16.248353603215456,16.319218387864744,23653408
2019-06-27,16.50144386291504,16.521690724351682,16.309096362162165,16.309096362162165,61405316
2019-06-28,16.379961013793945,16.51156792914607,16.369836810791284,16.491319523140746,15762744
2019-07-01,16.734283447265625,16.764654506010178,16.612800757023624,16.612800757023624,55085580
2019-07-02,16.69379234313965,16.744410272069405,16.683669684195657,16.734287613125417,20837160
2019-07-03,16.50144386291504,16.673544502231266,16.47107279839182,16.673544502231266,34461696
2019-07-04,16.602678298950195,16.64317201837016,16.562184579530236,16.562184579530236,23110224
2019-07-05,16.582433700561523,16.673545354049384,16.562186838090508,16.62292742550355,6451732
2019-07-08,16.521690368652344,16.602679357391793,16.481196646650858,16.562185635390307,15436232
2019-07-09,16.50144386291504,16.5520617888749,16.481197001478396,16.5520617888749,16332620
2019-07-10,16.643171310424805,16.653295512217333,16.572306532086035,16.592553390934782,17710920
2019-07-11,16.774776458740234,16.815271716946288,16.70391168779983,16.73428274527033,41519092
2019-07-12,16.754533767700195,16.80515169449083,16.744409564447455,16.77478062946914,11890020
2019-07-15,16.84564208984375,16.876013148865045,16.653294623935942,16.774777315284886,37344172
2019-07-16,16.87601661682129,16.89626347875073,16.835522892962416,16.84564555155886,22012980
2019-07-17,16.76465606689453,16.85576770687499,16.76465606689453,16.85576770687499,42394120
2019-07-18,16.744407653808594,16.795025574823416,16.724160794349935,16.724160794349935,30164104
2019-07-19,16.9486083984375,17.040497820801942,16.9486083984375,16.9486083984375,39123688
2019-07-22,17.030288696289062,17.05070839475804,16.969028042959003,16.969028042959003,33474176
2019-07-23,17.071130752563477,17.132391415436707,17.050711050913524,17.071130752563477,23596464
2019-07-24,17.06092071533203,17.132390446024537,17.06092071533203,17.101760116321095,13457344
2019-07-25,17.111968994140625,17.111968994140625,17.030288642599096,17.06091896916756,19726636
2019-07-26,16.999662399291992,17.03029273321776,16.989451768675572,17.03029273321776,12518748
2019-07-29,17.040496826171875,17.040496826171875,16.95881803680346,16.969027106512993,12168984
2019-07-30,16.989450454711914,17.091550521285722,16.989450454711914,17.071130819555634,8333496
2019-07-31,16.907766342163086,16.979236054753,16.836295071650284,16.979236054753,12477048
2019-08-01,16.80567169189453,16.856721725517634,16.764830730242014,16.78525043210658,20171772
2019-08-02,16.53000259399414,16.58105263481305,16.458532848432387,16.550423856660593,67385608
2019-08-05,16.36663818359375,16.509577629175677,16.31558815903976,16.47894730285866,82638024
2019-08-06,16.356428146362305,16.42789787173499,16.029708288999185,16.06033861642267,99607384
2019-08-07,16.27474594116211,16.37684598234361,16.24411717514605,16.366636912979256,67424016
2019-08-08,16.468734741210938,16.499365061034105,16.336004393925734,16.34621501984105,20144484
2019-08-12,16.458532333374023,16.50958237259536,16.366642885945044,16.468742964387715,12672120
2019-08-13,16.27474594116211,16.366636912979256,16.24411717514605,16.366636912979256,29726076
2019-08-14,16.39727020263672,16.49937026228471,16.39727020263672,16.478949004016492,29528552
2019-08-15,16.213485717773438,16.254325108221888,16.152225074177878,16.1726447694021,63888356
2019-08-16,16.407480239868164,16.407480239868164,16.18286040700233,16.22369981009671,24634992
2019-08-19,16.49936866760254,16.519788365973895,16.39726861782263,16.489158039455297,25901408
2019-08-20,16.540206909179688,16.560626606124938,16.49936751528919,16.509576584800307,16716788
2019-08-21,16.560630798339844,16.57084142835873,16.51979139411112,16.530000466206594,24371584
2019-08-22,16.519786834716797,16.672936895190826,16.49936713823819,16.60146717855421,37517592
2019-08-23,16.540206909179688,16.560626606124938,16.48915688785506,16.519787212234437,12844144
2019-08-26,16.264537811279297,16.35642723048122,16.254327183402157,16.295168136987634,49169240
2019-08-27,16.30537986755371,16.376849600586432,16.284960166390555,16.36664052896652,10143456
2019-08-28,16.417688369750977,16.448318696369494,16.35642771651394,16.35642771651394,13272752
2019-08-29,16.44831657409668,16.458525643036857,16.336005910294237,16.42789532037047,12934596
2019-08-30,16.71377944946289,16.723990078594966,16.570839989153477,16.570839989153477,77483576
2019-09-02,16.723989486694336,16.744409186312513,16.672939458687285,16.70356978707616,25831480
2019-09-03,16.5810489654541,16.744409683092602,16.5810489654541,16.713779353794976,20211700
2019-09-04,16.77503776550293,16.78524683528587,16.62188769745133,16.632096767234273,42995084
2019-09-05,16.9486083984375,16.989447795505445,16.856718976073054,16.856718976073054,101717560
2019-09-06,17.050704956054688,17.060915582191512,16.9996549412162,16.9996549412162,68905212
2019-09-10,17.030288696289062,17.142597816829998,16.98944774142798,17.142597816829998,20687388
2019-09-11,17.040496826171875,17.132387801095906,17.00986805912024,17.10175747612123,18984800
2019-09-12,17.132389068603516,17.20385879354995,17.101758741362712,17.173228466309148,37124488
2019-09-16,17.2344913482666,17.244700420050904,17.142600354667717,17.15281098437538,43719168
2019-09-17,17.203857421875,17.24469681632448,17.193646794301113,17.23448774667363,19867120
2019-09-18,17.346799850463867,17.357010479797776,17.224280088073485,17.234490717407393,67997944
2019-09-19,17.24469757080078,17.387638573473872,17.234488500703268,17.346797619314515,31109456
2019-09-20,17.295745849609375,17.336586799647154,17.285536780542138,17.285536780542138,32926796
2019-09-23,17.254907608032227,17.326377327960177,17.254907608032227,17.28553793312222,17479356
2019-09-24,17.285541534423828,17.32638093777034,17.224280871480683,17.254911202952254,19408048
2019-09-25,17.173227310180664,17.224277332837516,17.132387915224403,17.224277332837516,15710696
2019-09-26,17.21407127380371,17.295750078001866,17.18344094326774,17.244700046416355,20778748
2019-09-27,17.275333404541016,17.397853190233786,17.254913699912823,17.3365940763492,35538780
2019-10-01,17.550996780395508,17.56120740787162,17.316167927675178,17.316167927675178,36467632
2019-10-02,17.489742279052734,17.540792313984046,17.479531648897098,17.479531648897098,22614632
2019-10-03,17.31616973876953,17.377428836264208,17.214069685021887,17.23448938418678,19472948
2019-10-04,17.38763999938965,17.438690027832997,17.305959642295644,17.39784907032438,14987948
2019-10-07,17.44890022277832,17.489741182917804,17.397850191046466,17.43869115118595,16562988
2019-10-08,17.663305282592773,17.68372497711525,17.530574931312426,17.530574931312426,48781740
2019-10-09,17.520366668701172,17.602045450547152,17.520366668701172,17.591836381777853,27667316
2019-10-14,17.87771987915039,17.87771987915039,17.765409197833897,17.765409197833897,37965192
2019-10-15,17.90834617614746,17.93897649936144,17.826667391474118,17.877717410856434,17510440
2019-10-16,17.99003028869629,18.00024091788165,17.938980258616038,17.969610588248845,15934688
2019-10-17,18.00023651123047,18.00023651123047,17.928766798199327,17.979816815781984,10163532
2019-10-18,17.959400177001953,18.102341197715226,17.949191105615984,18.00024113631573,11263192
2019-10-21,17.938982009887695,17.969612342510754,17.918562307446802,17.95940171232859,4310608
2019-10-22,18.112550735473633,18.132971994617993,18.010450671445206,18.010450671445206,13025596
2019-10-23,18.06149673461914,18.132968010072585,18.03086796847966,18.112546755415604,10322624
2019-10-24,18.13296890258789,18.13296890258789,18.071708251447653,18.112547646925762,10318236
2019-10-25,18.13296890258789,18.21464769354411,18.092127949186708,18.21464769354411,31884760
2019-10-28,18.214649200439453,18.235070457791032,18.173809801582706,18.224859829115243,20039096
2019-10-29,18.26569938659668,18.306540343731303,18.245279686990976,18.27591001536114,29643940
2019-10-30,18.34737777709961,18.34737777709961,18.23506866234007,18.265697429505273,21537080
2019-10-31,18.398427963256836,18.500528009177156,18.357588568057935,18.357588568057935,37832656
2019-11-01,18.398427963256836,18.418847660856287,18.326958242697227,18.378008265657385,11227112
2019-11-04,18.827251434326172,18.837462064034288,18.490322464885384,18.490322464885384,26922724
2019-11-05,18.970190048217773,18.970190048217773,18.857879367404287,18.868089995813936,15865116
2019-11-06,19.062074661254883,19.062074661254883,18.939554940876892,18.980394328361964,17977276
2019-11-07,18.959978103637695,19.03144782377444,18.85787805832147,19.03144782377444,12200472
2019-11-08,18.89872169494629,19.0008217547614,18.8680913654171,18.990611125610577,11562144
2019-11-11,18.61284065246582,18.87829986519565,18.59242095270556,18.868090794277137,23437376
2019-11-12,18.786409378051758,18.786409378051758,18.69451995535011,18.69451995535011,9705188
2019-11-13,18.674102783203125,18.714943747276784,18.592423970902775,18.694524044201696,7742180
2019-11-14,18.663890838623047,18.745571196277886,18.623049880834007,18.704730238488846,8697124
2019-11-15,18.84766960144043,18.88850899772573,18.786408949089374,18.786408949089374,10043516
2019-11-18,18.970190048217773,18.970190048217773,18.868089995813936,18.88850969471007,8350452
2019-11-19,19.113130569458008,19.113130569458008,18.919141082189377,18.97019111125199,11286496
2019-11-20,19.04166030883789,19.11313003594594,19.011029980670667,19.11313003594594,31818476
2019-11-21,18.888507843017578,18.898718470426253,18.745568406834217,18.84766844922891,13135352
2019-11-22,18.89872169494629,18.939561095703024,18.8680913654171,18.89872169494629,6026176
2019-11-25,18.9089298248291,19.01102987956136,18.898720754109796,18.990610180199546,10082776
2019-11-26,18.959978103637695,19.051869079176125,18.949769033859905,18.98039780111633,15309920
2019-11-27,19.031448364257812,19.031448364257812,18.93955894403282,18.959978642091365,7830704
2019-11-28,18.980398178100586,19.041658829676287,18.94976941023582,19.041658829676287,5410880
2019-11-29,18.684310913085938,18.959980762514025,18.674100283953194,18.959980762514025,21376832
2019-12-02,18.796621322631836,18.817041022670722,18.735360664591937,18.776200064669705,8273364
2019-12-03,18.796621322631836,18.827250093728537,18.704730335571988,18.72515003561087,5643176
2019-12-04,18.725149154663086,18.765990110742692,18.663890057428446,18.755779482241994,9242032
2019-12-05,18.970190048217773,18.99060974711391,18.827249040098504,18.857879367404287,13764200
2019-12-06,19.000822067260742,19.0927114994363,18.939561407194834,19.051872098007898,13577732
2019-12-09,19.123340606689453,19.15397093476385,19.031449622466262,19.031449622466262,11648776
2019-12-10,18.990610122680664,19.072290477803715,18.949770724080736,19.072290477803715,21181724
2019-12-11,19.143762588500977,19.143762588500977,18.980401857909744,18.99061248779297,7747088
2019-12-12,19.572582244873047,19.623632277623326,19.266282048371362,19.266282048371362,33680444
2019-12-13,19.786991119384766,19.88909117515257,19.74615016232372,19.756360791069785,23520544
2019-12-16,19.77678108215332,19.817622040435904,19.735941681793996,19.797200782332983,281792
2019-12-17,20.0422420501709,20.0422420501709,19.746150941999204,19.756361571148435,18812892
2019-12-18,20.052452087402344,20.07287334668458,19.970773281966803,20.011612684684575,15049420
2019-12-19,19.940141677856445,20.052450807121435,19.919721977801288,20.04224173605548,9084028
2019-12-20,19.797199249267578,19.919720556704203,19.74614922381003,19.919720556704203,13413940
2019-12-23,19.83803939819336,19.868669723807738,19.797198444733166,19.807409072578984,13666916
2019-12-24,19.848249435424805,19.899299461295676,19.848249435424805,19.868670692111674,5638912
2019-12-25,19.87887954711914,19.899299245661584,19.81762045149181,19.848249220343906,7156668
2019-12-26,19.87887954711914,19.919720502127163,19.827829521801462,19.919720502127163,12383876
2019-12-27,20.011613845825195,20.042244178602473,19.929933477726937,19.929933477726937,11912188
2019-12-30,19.970773696899414,20.062663133885263,19.92993273540974,20.011613100465706,12555048
2019-12-31,19.797199249267578,19.848249274725124,19.797199249267578,19.827829576126735,17215788
2020-01-02,19.940141677856445,20.01161140701112,19.81762191960225,19.81762191960225,19528060
2020-01-03,19.940141677856445,20.15455086532047,19.807411290613047,20.07287206509984,27254188
2020-01-06,19.684892654418945,19.827832120876,19.684892654418945,19.817623049228118,37287072
2020-01-07,19.623632431030273,19.74615219900407,19.480692961381408,19.695102165854706,25314408
2020-01-08,19.531742095947266,19.644051228954908,19.409222333610153,19.439851105751956,34067980
2020-01-09,19.797199249267578,19.827829576126735,19.66447042941647,19.66447042941647,28655772
2020-01-10,19.868675231933594,19.970775307004324,19.797203933045274,19.909514638792484,36287700
2020-01-13,20.011613845825195,20.0320335483689,19.909513775183232,19.980983513047917,26603592
2020-01-14,20.13412857055664,20.185178593077282,20.093289175709344,20.113708873132992,46179824
2020-01-15,19.929929733276367,20.154549534902262,19.899299406253938,20.154549534902262,41037416
2020-01-16,19.868675231933594,19.909514638792484,19.807414563721753,19.838044897827675,34745996
2020-01-17,19.868675231933594,19.96056467632785,19.827834267151196,19.950354045651373,32484536
2020-01-20,19.950347900390625,20.011608549732486,19.919719133642722,19.919719133642722,27879780
2020-01-30,18.817041397094727,19.399011428360897,18.817041397094727,19.399011428360897,129051496
2020-01-31,18.964622497558594,19.112208078568475,18.90137291302121,19.112208078568475,89991068
2020-02-03,18.774871826171875,18.79595502067042,18.46915987603675,18.658911843612923,63294372
2020-02-04,19.101667404174805,20.440470504754604,19.101667404174805,20.440470504754604,35617884
2020-02-05,19.154375076293945,19.249251868928766,19.038416696688778,19.186000673838883,26806032
2020-02-06,19.4600887298584,19.4600887298584,19.25979433372262,19.323045534301258,42785908
2020-02-07,19.228166580200195,19.323043370443536,19.175457788468787,19.323043370443536,38219312
2020-02-10,19.18600082397461,19.228167215334686,18.8908312588199,18.975165650084776,29235632
2020-02-11,19.344131469726562,19.38629787038423,19.259797059866152,19.259797059866152,20461608
2020-02-12,19.53388214111328,19.58659094256877,19.396838935620018,19.396838935620018,22560468
2020-02-13,19.56550407409668,19.660379255504303,19.54441927063306,19.60767046393459,23017268
2020-02-14,19.59712791442871,19.660379107253284,19.512795135388814,19.565503926561075,19952660
2020-02-17,19.4600887298584,19.51279752749231,19.386295126335042,19.4600887298584,25064844
2020-02-18,19.196544647216797,19.312503036313828,19.186002244323955,19.270336641832152,50117424
2020-02-19,19.417919158935547,19.4495447566716,19.19654319187262,19.217626387515082,31788044
2020-02-20,19.33358383178711,19.502252605850156,19.259791846338768,19.470627009645256,26153344
2020-02-21,19.238710403442383,19.3862943877769,19.175459205273423,19.32304479815273,21604752
2020-02-24,18.996248245239258,19.059499438824545,18.91191385664043,19.0278738420319,54287744
2020-02-25,19.04895782470703,19.080583422807372,18.859205844649725,18.869748246864752,35360416
2020-02-26,18.85920524597168,18.922456440164478,18.743246868011134,18.79595566032357,60324012
2020-02-27,18.69053840637207,18.869747981695994,18.62728721106023,18.838122384040073,98752216
2020-03-02,18.416454315185547,18.606206316038264,18.311036715661253,18.44807991675182,111578564
2020-03-03,18.679994583129883,18.75378656634979,18.60620259990998,18.732703372364757,44287600
2020-03-04,18.806499481201172,18.806499481201172,18.637832283775502,18.72216668676081,33749660
2020-03-05,19.017332077026367,19.027874479158474,18.92245689201632,18.932999294148427,39141932
2020-03-06,18.62728500366211,18.901371339473606,18.616744211389065,18.901371339473606,68385504
2020-03-09,18.10019874572754,18.300493119288404,18.04748995403436,18.300493119288404,110937704
2020-03-10,18.1950740814209,18.1950740814209,17.8999045498255,17.920987743108483,95137380
2020-03-11,17.98424530029297,18.247789331020915,17.93153649414738,18.22670452172659,61226280
2020-03-12,17.320112228393555,17.815574633169152,17.109277025634157,17.815574633169152,179640984
2020-03-13,17.077648162841797,17.161982549552413,16.012929948777632,16.445142675329137,214819440
2020-03-16,16.297563552856445,16.95115242932671,16.22376993719366,16.86681801753004,135255804
2020-03-17,15.781012535095215,16.171057287335337,15.665054153912871,15.665054153912871,204583328
2020-03-18,15.348801612854004,15.865347155907509,15.348801612854004,15.802095959044129,187162012
2020-03-19,14.452753067016602,14.969298644427493,14.17866667377111,14.969298644427493,272153360
2020-03-20,15.601802825927734,15.601802825927734,14.9482141103343,14.96929730595769,163642132
2020-03-23,14.927130699157715,15.201215455393353,14.663586736309203,14.9692970897956,89860468
2020-03-24,15.654511451721191,15.875889024759372,15.538551464216487,15.57017706158547,107027372
2020-03-25,16.20268440246582,16.329185197666472,16.044558006328785,16.19214360785028,130751280
2020-03-26,16.27647590637207,16.329184703489265,16.023474323627465,16.318643909192726,76862752
2020-03-27,16.149978637695312,16.592732308345923,16.11835303081773,16.508399501399282,87815604
2020-03-30,15.99184799194336,16.055099189007876,15.612345635190529,15.749387214589053,54423532
2020-03-31,16.055105209350586,16.276481264998463,15.939145174097865,16.192148448682335,39056000
2020-04-01,16.002391815185547,16.16051821334243,15.99184941189046,16.128892612002073,39792068
2020-04-06,16.244853973388672,16.255394769020878,15.970767550230722,16.223769165034184,48830504
2020-04-07,16.550561904907227,16.634896300016987,16.455686715749245,16.550561904907227,61208152
2020-04-08,16.782480239868164,16.803563436452645,16.51893626120018,16.550561860349298,60922792
2020-04-09,16.708688735961914,16.88789832498566,16.624354338614022,16.835189527711332,62600420
2020-04-10,16.7192325592041,16.72977335442755,16.592730148162932,16.655981353683515,23299116
2020-04-13,16.613813400268555,16.740314190921396,16.561104603451135,16.65597979430456,29723656
2020-04-14,17.067108154296875,17.067108154296875,16.66652257620802,16.66652257620802,52487168
2020-04-15,17.11981773376465,17.183068937689455,17.077651336844735,17.130360137267097,69444464
2020-04-16,17.035478591918945,17.09872816372985,16.877352249575182,16.908976231208467,49638100
2020-04-17,17.552030563354492,17.710156964826155,17.4360705588573,17.499321762863936,138128152
2020-04-20,17.499319076538086,17.604736661336506,17.457152686036594,17.552027868937294,49345664
2020-04-21,16.993314743041992,17.42552749418618,16.972231547300876,17.42552749418618,84329816
2020-04-22,16.993314743041992,16.993314743041992,16.761396372800245,16.86681396005056,43584604
2020-04-23,17.05656623840332,17.288484612718644,16.93006545318994,17.10927503295429,53195792
2020-04-24,17.05656623840332,17.077649434514758,16.96168944308472,17.035483042291883,23059008
2020-04-27,17.404449462890625,17.414990259616605,17.214697427825733,17.32011504635676,55670896
2020-04-28,17.404449462890625,17.478241474153304,17.288489439088412,17.478241474153304,30226644
2020-04-29,17.64690399169922,17.689071992991238,17.48877760607989,17.509862410998288,47496316
2020-04-30,18.026405334472656,18.026405334472656,17.794486991059692,17.805027783438508,75140624
2020-05-04,17.499319076538086,17.562570270835014,17.330650297442734,17.372818296488916,62593520
2020-05-05,17.583654403686523,17.667988797731102,17.499320009641945,17.604737600061476,31242544
2020-05-06,17.604740142822266,17.657448945645086,17.41498813095111,17.562573743982014,24570372
2020-05-07,17.67852783203125,17.741779023405233,17.562569459238436,17.604735847791346,24563980
2020-05-08,17.783945083618164,17.868279467711563,17.710153100740662,17.836653872608466,24136052
2020-05-11,17.931533813476562,18.005325809339848,17.85774020906841,17.920991410405435,26621688
2020-05-12,17.7206974029541,17.836655786045508,17.636363009813685,17.836655786045508,46197460
2020-05-13,17.773405075073242,17.794488269890593,17.625819494262476,17.646902689079827,19868660
